area_type,area,total_population,total_households,age_0_4_male,age_5_9_male,age_10_14_male,age_15_19_male,age_20_24_male,age_25_29_male,age_30_34_male,age_35_39_male,age_40_44_male,age_45_49_male,age_50_54_male,age_55_59_male,age_60_64_male,age_65_69_male,age_70_74_male,age_75_79_male,age_80_84_male,age_85_above_male,age_0_4_female,age_5_9_female,age_10_14_female,age_15_19_female,age_20_24_female,age_25_29_female,age_30_34_female,age_35_39_female,age_40_44_female,age_45_49_female,age_50_54_female,age_55_59_female,age_60_64_female,age_65_69_female,age_70_74_female,age_75_79_female,age_80_84_female,age_85_above_female,sex_male,sex_female,ethnicity_bumi,ethnicity_chinese,ethnicity_indian,ethnicity_other,religion_muslim,religion_christian,religion_buddhist,religion_hindu,religion_atheist,religion_other,dev_urban,dev_rural,marital_never_married,marital_married,marital_widowed,marital_divorced,agegroup_child,agegroup_working,agegroup_elderly
mukim,Mukim Tanah Rata,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Serdang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bagan Samak,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bagan Serai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Relau,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Junjong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Selama,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Hulu Selama,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sungai Kechil,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kuala Selama,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kupang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bakai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Beriah,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Lenggong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kenering,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sungai Siput,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kota Lama Kanan,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Lubok Merbau,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kota Lama Kiri,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Changkat Jong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sungkai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bidor,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Hutan Melintang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kota Setia,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Durian Sebatang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sitiawan,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sabai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Serom,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Ayer Panas,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Parit Jawa,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sungai Raya,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sungei Rambai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Merlimau,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bekok,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Labis,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Tanjung Sembrong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Rengam,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Paloh,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Ah,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Temin,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sungai Laka,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Jagoi Land District,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Matang Land District,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Bukar-Sadong Land District,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Sedilu-Gedong Land District,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kampar,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Chenderiang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Batang Padang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Tanjong Tualang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Triang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Semantan,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Triang Ilir,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bentong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Linau,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Lubok,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Minyak Beku,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Peserai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sri Medan,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Pulai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sungai Tiram,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Ulu Benut,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Machap,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Pengerang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Tanjung Surat,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Lenggor,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Pulau Aur,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sembrong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Tenggaroh,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Ayer Hitam,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Lenga,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sungai Balang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Ayer Baloi,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Api-Api,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Rimba Terjun,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Jabi,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Bagan,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Chaah Bahru,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Senai,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Simpang Kiri,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sungai Punggor,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Jelutong,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Tanjung Kupang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Tebrau,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kahang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Layang-Layang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Niyor,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Ulu Sungai Johor,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Ulu Sungei Sedili Besar,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Johor Lama,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Kambau,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Pantai Timur,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sedili Besar,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Sedili Kechil,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
mukim,Mukim Jemaluang,10000,3000,70,75,80,85,90,95,100,95,90,85,80,75,70,65,60,55,50,45,75,80,85,90,95,100,105,90,85,80,75,70,65,60,55,50,45,40,50.36900369,49.63099631,60,20,10,10,60,20,10,5,3,2,30,70,20,70,6,4,25,60,15
